LocationDimKey,Country,Latitude,Longitude,Region
13294,Switzerland,46.4231,8.6791,Central Europe
13295,Austria,47.8108,14.946,Central Europe
13296,Czech Republic,50.2854,15.3681,Central Europe
13297,Poland,51.7309,18.9491,Central Europe
13298,Spain,40.2148,-3.4788,Southern Europe
13299,Switzerland,47.2379,8.2068,Central Europe
13300,Czech Republic,50.3155,15.7734,Central Europe
13301,Netherlands,51.7653,5.4439,Western Europe
13302,United Kingdom,55.0234,-3.1076,Western Europe
13303,Spain,40.3086,-3.9952,Southern Europe
13304,Czech Republic,49.9758,15.0137,Central Europe
13305,France,46.2175,1.918,Western Europe
13306,Poland,51.4866,19.374,Central Europe
13307,Belgium,50.5215,4.4175,Western Europe
13308,Poland,52.1953,19.5119,Central Europe
13309,Italy,41.5086,12.6959,Southern Europe
13310,United Kingdom,55.685,-3.4429,Western Europe
13311,Portugal,39.3706,-8.6479,Southern Europe
13312,Czech Republic,50.0466,15.3379,Central Europe
13313,United Kingdom,55.8313,-3.6504,Western Europe
13314,Spain,40.5925,-3.503,Southern Europe
13315,Netherlands,52.1977,5.3285,Western Europe
13316,Norway,60.3547,8.2384,Northern Europe
13317,Italy,41.9245,12.6632,Southern Europe
13318,Switzerland,46.5691,7.788,Central Europe
13319,Czech Republic,50.0394,15.7275,Central Europe
13320,Portugal,38.9904,-8.0261,Southern Europe
13321,United Kingdom,55.696,-3.5841,Western Europe
13322,Austria,47.9461,14.748,Central Europe
13323,Denmark,55.8445,9.7055,Northern Europe
13324,Spain,40.1074,-3.9308,Southern Europe
13325,Switzerland,47.265,7.7731,Central Europe
13326,Spain,40.2323,-3.4993,Southern Europe
13327,Denmark,55.8707,9.5917,Northern Europe
13328,Belgium,50.7625,4.5799,Western Europe
13329,Belgium,50.4902,4.6142,Western Europe
13330,Sweden,60.5953,18.3626,Northern Europe
13331,Germany,50.7462,10.7667,Central Europe
13332,Poland,51.4429,19.0689,Central Europe
13333,Netherlands,52.3944,5.4034,Western Europe
13334,Portugal,39.5519,-8.5219,Southern Europe
13335,Portugal,39.7445,-8.0669,Southern Europe
13336,Switzerland,47.1966,7.8275,Central Europe
13337,Austria,47.1701,14.6791,Central Europe
13338,Switzerland,46.7775,7.897,Central Europe
13339,Spain,40.7653,-3.4811,Southern Europe
13340,Denmark,56.5615,9.5751,Northern Europe
13341,United Kingdom,54.9202,-3.0969,Western Europe
13342,Denmark,56.0002,9.1879,Northern Europe
13343,Germany,50.8544,10.1598,Central Europe
13344,Belgium,50.3666,4.1201,Western Europe
13345,Portugal,39.0717,-8.5937,Southern Europe
13346,Denmark,56.1728,9.3926,Northern Europe
13347,Netherlands,52.2696,4.8704,Western Europe
13348,Norway,60.7215,8.2297,Northern Europe
13349,Norway,60.9477,8.0615,Northern Europe
13350,Spain,40.2846,-3.432,Southern Europe
13351,Portugal,39.5172,-7.7343,Southern Europe
13352,Portugal,39.0951,-7.9141,Southern Europe
13353,Spain,40.2387,-3.6063,Southern Europe
13354,Belgium,50.4118,4.6746,Western Europe
13355,Netherlands,52.1916,5.0371,Western Europe
13356,Spain,40.308,-3.7779,Southern Europe
13357,Portugal,38.9901,-7.9908,Southern Europe
13358,Sweden,60.3253,18.7124,Northern Europe
13359,United Kingdom,55.2768,-3.0304,Western Europe
13360,France,46.0872,2.3935,Western Europe
13361,Denmark,56.1896,9.9198,Northern Europe
13362,Sweden,60.5818,19.0958,Northern Europe
13363,United Kingdom,55.4674,-3.0653,Western Europe
13364,Switzerland,46.451,8.4419,Central Europe
13365,Sweden,59.6919,18.9607,Northern Europe
13366,Norway,60.203,8.0955,Northern Europe
13367,Portugal,39.1565,-8.3159,Southern Europe
13368,Switzerland,46.9463,8.4844,Central Europe
13369,Spain,40.0316,-3.9615,Southern Europe
13370,Sweden,59.718,18.5601,Northern Europe
13371,Czech Republic,49.7613,15.4413,Central Europe
13372,Sweden,60.4641,18.9158,Northern Europe
13373,Sweden,60.4836,18.3517,Northern Europe
13374,Belgium,50.1351,4.1258,Western Europe
13375,Germany,51.5589,10.9294,Central Europe
13376,Sweden,60.1512,18.956,Northern Europe
13377,Spain,40.9374,-4.0615,Southern Europe
13378,Netherlands,51.8637,5.2668,Western Europe
13379,Spain,40.515,-4.2315,Southern Europe
13380,Poland,52.1176,19.3634,Central Europe
13381,France,46.2053,2.266,Western Europe
13382,Czech Republic,49.5069,15.1996,Central Europe
13383,Belgium,50.9796,4.8795,Western Europe
13384,Czech Republic,49.8863,15.9071,Central Europe
13385,Sweden,60.586,18.3128,Northern Europe
13386,Spain,40.8084,-3.4654,Southern Europe
13387,Switzerland,47.2447,8.2414,Central Europe
13388,France,46.6461,2.7127,Western Europe
13389,Poland,52.2293,18.8224,Central Europe
13390,Denmark,55.9989,9.9003,Northern Europe
13391,Norway,60.8372,8.9334,Northern Europe
13392,Belgium,50.9005,4.0843,Western Europe
13393,Italy,41.7474,12.1617,Southern Europe
13394,Italy,41.7841,12.8685,Southern Europe
13395,Poland,52.4051,19.2043,Central Europe
13396,Portugal,39.0714,-8.2167,Southern Europe
13397,Switzerland,47.1428,8.1817,Central Europe
13398,Sweden,60.22,19.0786,Northern Europe
13399,Spain,40.5547,-3.558,Southern Europe
13400,Portugal,39.7794,-8.3814,Southern Europe
13401,Switzerland,46.9086,7.8592,Central Europe
13402,Spain,40.66,-3.3971,Southern Europe
13403,Germany,51.534,10.8449,Central Europe
13404,Switzerland,46.45,7.9381,Central Europe
13405,France,45.8228,1.985,Western Europe
13406,Italy,41.514,12.2032,Southern Europe
13407,Czech Republic,50.1612,15.0886,Central Europe
13408,Switzerland,46.831,7.9162,Central Europe
13409,Germany,51.4019,10.6973,Central Europe
13410,Norway,60.458,8.0484,Northern Europe
13411,Italy,42.0364,12.9821,Southern Europe
13412,Belgium,50.747,4.0375,Western Europe
13413,Netherlands,52.2059,4.8656,Western Europe
13414,France,46.0175,2.3279,Western Europe
13415,Poland,52.1939,19.6082,Central Europe
13416,Germany,51.0785,10.6404,Central Europe
13417,United Kingdom,55.249,-3.4409,Western Europe
13418,Portugal,39.6044,-8.6478,Southern Europe
13419,Germany,51.2882,10.4524,Central Europe
13420,Germany,51.1066,10.3759,Central Europe
13421,Norway,59.9888,8.7676,Northern Europe
13422,France,46.3764,1.871,Western Europe
13423,Italy,42.194,12.3764,Southern Europe
13424,Poland,52.1707,19.3051,Central Europe
13425,Belgium,50.341,4.4801,Western Europe
13426,Austria,47.6951,14.5133,Central Europe
13427,Spain,40.5374,-3.8982,Southern Europe
13428,Austria,47.5448,14.3895,Central Europe
13429,Spain,40.1482,-3.2523,Southern Europe
13430,Belgium,50.9805,4.1049,Western Europe
13431,Germany,51.5844,10.3247,Central Europe
13432,Czech Republic,49.6946,15.3303,Central Europe
13433,Czech Republic,49.3608,14.9882,Central Europe
13434,Switzerland,46.8012,7.7466,Central Europe
13435,Portugal,38.9521,-8.0631,Southern Europe
13436,Belgium,50.9024,4.0848,Western Europe
13437,Norway,60.3649,8.6525,Northern Europe
13438,Italy,42.022,12.9273,Southern Europe
13439,Italy,42.3427,12.5634,Southern Europe
13440,Poland,52.3819,19.1929,Central Europe
13441,Italy,41.7102,12.4961,Southern Europe
13442,Switzerland,46.6238,8.4078,Central Europe
13443,Italy,41.8229,12.5068,Southern Europe
13444,Portugal,39.105,-8.031,Southern Europe
13445,Belgium,50.0424,4.8025,Western Europe
13446,Netherlands,52.0011,4.943,Western Europe
13447,France,46.3984,2.4489,Western Europe
13448,Spain,40.1201,-3.4772,Southern Europe
13449,Poland,52.343,18.6967,Central Europe
13450,Switzerland,46.7704,8.5212,Central Europe
13451,Germany,51.1149,10.6902,Central Europe
13452,United Kingdom,55.3004,-3.0874,Western Europe
13453,United Kingdom,55.7422,-3.1083,Western Europe
13454,Netherlands,52.4033,5.6761,Western Europe
13455,Czech Republic,49.5989,15.8248,Central Europe
13456,Germany,51.3744,10.2269,Central Europe
13457,Germany,50.69,10.1005,Central Europe
13458,Poland,52.3604,19.2161,Central Europe
13459,Portugal,39.5495,-7.9781,Southern Europe
13460,Poland,52.0843,19.5767,Central Europe
13461,Norway,60.2933,8.4019,Northern Europe
13462,Belgium,50.4744,4.7398,Western Europe
13463,Sweden,59.9762,18.496,Northern Europe
13464,Czech Republic,49.6341,15.0511,Central Europe
13465,United Kingdom,55.5874,-3.0914,Western Europe
13466,Germany,50.67,10.9193,Central Europe
13467,Belgium,50.1964,4.5018,Western Europe
13468,Belgium,50.1277,4.0982,Western Europe
13469,Portugal,39.0143,-8.5971,Southern Europe
13470,Belgium,50.9619,4.7645,Western Europe
13471,Spain,40.8639,-4.0722,Southern Europe
13472,Germany,51.6555,10.4455,Central Europe
13473,Netherlands,52.1809,4.9963,Western Europe
13474,Netherlands,52.4812,4.996,Western Europe
13475,Czech Republic,49.8784,15.8049,Central Europe
13476,Poland,51.4737,18.8846,Central Europe
13477,Netherlands,51.7536,5.2087,Western Europe
13478,Poland,52.4125,18.8253,Central Europe
13479,Spain,40.3804,-3.3425,Southern Europe
13480,Norway,60.1859,8.1915,Northern Europe
13481,France,46.6812,2.2672,Western Europe
13482,Poland,52.2498,19.56,Central Europe
13483,Spain,40.2956,-3.3069,Southern Europe
13484,Sweden,59.7017,19.0553,Northern Europe
13485,Sweden,59.8736,18.7466,Northern Europe
13486,Italy,41.5114,12.7731,Southern Europe
13487,Poland,52.1103,18.7328,Central Europe
13488,France,45.8245,1.9257,Western Europe
13489,Italy,41.7135,12.9068,Southern Europe
13490,Norway,60.6977,8.0678,Northern Europe
13491,France,46.439,2.0096,Western Europe
13492,United Kingdom,55.6595,-3.2257,Western Europe
13493,Denmark,55.7846,9.1991,Northern Europe
13494,Czech Republic,49.4782,15.2608,Central Europe
13495,Spain,40.4312,-3.7244,Southern Europe
13496,Switzerland,46.7323,8.1302,Central Europe
13497,Germany,51.0071,10.1083,Central Europe
13498,Switzerland,46.325,7.7739,Central Europe
13499,Netherlands,52.155,5.0634,Western Europe
13500,Spain,40.2331,-3.3026,Southern Europe
13501,Austria,47.8501,14.8648,Central Europe
13502,Belgium,50.3804,4.0804,Western Europe
13503,Switzerland,46.4634,7.7804,Central Europe
13504,Italy,42.0303,12.1914,Southern Europe
13505,Sweden,59.67,19.0453,Northern Europe
13506,Switzerland,46.6316,7.9696,Central Europe
13507,Switzerland,46.4698,8.0957,Central Europe
13508,Belgium,50.6138,4.8042,Western Europe
13509,France,46.2956,2.5441,Western Europe
13510,Poland,51.9614,19.2308,Central Europe
13511,Denmark,56.6694,9.4207,Northern Europe
13512,Czech Republic,49.8715,15.2323,Central Europe
13513,Norway,60.9498,8.0007,Northern Europe
13514,Poland,52.2171,18.8976,Central Europe
13515,Portugal,39.3366,-8.051,Southern Europe
13516,Belgium,50.9354,4.0166,Western Europe
13517,Germany,50.7757,10.1045,Central Europe
13518,Denmark,56.2238,9.4315,Northern Europe
13519,France,46.3076,1.7157,Western Europe
13520,Netherlands,52.1279,4.9074,Western Europe
13521,Denmark,55.9556,9.3587,Northern Europe
13522,United Kingdom,54.9172,-3.6885,Western Europe
13523,Denmark,56.0199,9.3444,Northern Europe
13524,Belgium,50.9065,4.4465,Western Europe
13525,Norway,60.9497,8.5415,Northern Europe
13526,France,46.6603,2.0174,Western Europe
13527,Belgium,50.9779,4.0707,Western Europe
13528,Norway,60.0706,8.422,Northern Europe
13529,United Kingdom,55.5608,-3.648,Western Europe
13530,Czech Republic,50.2142,15.4494,Central Europe
13531,Germany,50.7906,10.9241,Central Europe
13532,Spain,40.7576,-3.2895,Southern Europe
13533,Austria,47.5725,14.4785,Central Europe
13534,Netherlands,51.7953,5.3998,Western Europe
13535,Belgium,50.5574,4.18,Western Europe
13536,Norway,60.4487,8.1092,Northern Europe
13537,Poland,52.0534,18.6513,Central Europe
13538,Austria,47.6239,14.0676,Central Europe
13539,Austria,47.7173,14.5505,Central Europe
13540,Netherlands,52.3546,5.7286,Western Europe
13541,United Kingdom,55.7094,-2.9617,Western Europe
13542,Austria,47.6176,14.3817,Central Europe
13543,Netherlands,51.8757,5.4693,Western Europe
13544,Netherlands,51.8869,5.2644,Western Europe
13545,United Kingdom,55.2645,-3.5788,Western Europe
13546,Belgium,50.2209,4.5905,Western Europe
13547,Belgium,50.7885,4.5539,Western Europe
13548,Italy,41.5393,13.0388,Southern Europe
13549,Netherlands,52.591,4.9578,Western Europe
13550,United Kingdom,54.9095,-3.2402,Western Europe
13551,Czech Republic,49.8356,15.0061,Central Europe
13552,Portugal,39.0416,-8.1576,Southern Europe
13553,Spain,40.4466,-3.463,Southern Europe
13554,Austria,47.848,14.6781,Central Europe
13555,Germany,51.3088,9.9657,Central Europe
13556,Belgium,50.9706,4.6992,Western Europe
13557,Denmark,56.3092,9.5848,Northern Europe
13558,Portugal,39.5455,-8.2372,Southern Europe
13559,Sweden,60.2789,18.502,Northern Europe
13560,United Kingdom,55.7713,-3.041,Western Europe
13561,Spain,40.1733,-3.6133,Southern Europe
13562,Belgium,50.4746,4.2013,Western Europe
13563,Spain,40.308,-4.0355,Southern Europe
13564,Denmark,56.4543,9.2978,Northern Europe
13565,United Kingdom,55.3479,-2.9802,Western Europe
13566,Portugal,39.1325,-8.7124,Southern Europe
13567,Norway,60.2869,8.1397,Northern Europe
13568,Spain,40.813,-3.4207,Southern Europe
13569,Spain,39.974,-3.763,Southern Europe
13570,United Kingdom,55.4308,-3.3712,Western Europe
13571,United Kingdom,55.7809,-3.2746,Western Europe
13572,Norway,60.1385,8.3518,Northern Europe
13573,Spain,40.707,-4.1756,Southern Europe
13574,Belgium,50.8812,4.5505,Western Europe
13575,Sweden,59.7085,18.759,Northern Europe
13576,United Kingdom,55.1277,-3.5378,Western Europe
13577,Switzerland,47.1076,8.297,Central Europe
13578,Norway,60.342,8.9163,Northern Europe
13579,Sweden,60.3169,18.377,Northern Europe
13580,Norway,60.5661,8.8611,Northern Europe
13581,Switzerland,46.9677,8.4435,Central Europe
13582,Poland,51.832,19.6311,Central Europe
13583,Poland,51.9369,19.3317,Central Europe
13584,Denmark,55.8105,9.607,Northern Europe
13585,Sweden,59.7912,18.3528,Northern Europe
13586,Czech Republic,49.9441,15.9167,Central Europe
13587,Spain,40.6226,-3.4325,Southern Europe
13588,Italy,41.7554,12.4294,Southern Europe
13589,Spain,40.6701,-3.6312,Southern Europe
13590,Czech Republic,49.3784,15.8173,Central Europe
13591,Spain,40.6594,-4.1187,Southern Europe
13592,Norway,60.3544,8.1101,Northern Europe
13593,Italy,41.7301,12.8994,Southern Europe
13594,Portugal,38.9142,-8.4656,Southern Europe
13595,Italy,42.2878,12.9867,Southern Europe
13596,Germany,50.7954,10.7014,Central Europe
13597,Germany,51.0986,10.6975,Central Europe
13598,Norway,60.7553,8.6068,Northern Europe
13599,Switzerland,46.5653,7.9417,Central Europe
13600,Czech Republic,49.6457,15.6362,Central Europe
13601,Germany,51.1706,10.1356,Central Europe
13602,Switzerland,46.7603,7.989,Central Europe
13603,Sweden,60.0483,18.7658,Northern Europe
13604,Poland,51.8064,18.7884,Central Europe
13605,Portugal,39.5709,-8.3061,Southern Europe
13606,Germany,51.5948,10.9266,Central Europe
13607,Poland,51.9182,19.5604,Central Europe
13608,Spain,40.7282,-3.576,Southern Europe
13609,Czech Republic,49.751,15.3707,Central Europe
13610,Denmark,55.8657,9.2675,Northern Europe
13611,Portugal,39.3379,-7.8982,Southern Europe
13612,Germany,50.9239,10.1385,Central Europe
13613,Poland,52.2093,19.0838,Central Europe
13614,Spain,40.1849,-3.4113,Southern Europe
13615,Sweden,59.7443,19.0751,Northern Europe
13616,Austria,47.1964,14.7869,Central Europe
13617,Spain,39.9838,-3.8034,Southern Europe
13618,Portugal,39.4058,-8.3109,Southern Europe
13619,Poland,51.4428,19.445,Central Europe
13620,Austria,47.5726,14.1147,Central Europe
13621,Netherlands,51.6416,5.2343,Western Europe
13622,Spain,40.137,-3.4431,Southern Europe
13623,United Kingdom,55.455,-3.2842,Western Europe
13624,United Kingdom,55.1706,-3.0579,Western Europe
13625,United Kingdom,55.7026,-3.5656,Western Europe
13626,Sweden,60.3409,18.1867,Northern Europe
13627,Germany,51.4093,10.0885,Central Europe
13628,Sweden,60.3454,18.4544,Northern Europe
13629,Switzerland,46.6732,8.0752,Central Europe
13630,United Kingdom,55.0865,-2.9572,Western Europe
13631,Sweden,59.8236,18.5707,Northern Europe
13632,Netherlands,52.3172,5.445,Western Europe
13633,Sweden,60.0268,19.1424,Northern Europe
13634,United Kingdom,55.8273,-3.32,Western Europe
13635,Poland,51.6038,19.6216,Central Europe
13636,Norway,60.7662,8.7157,Northern Europe
13637,Denmark,56.1435,9.2244,Northern Europe
13638,Italy,42.2116,12.7675,Southern Europe
13639,Norway,60.1745,8.1804,Northern Europe
13640,Austria,47.587,14.2829,Central Europe
13641,Portugal,39.0488,-7.7396,Southern Europe
13642,Sweden,60.2332,18.9246,Northern Europe
13643,Sweden,60.2333,18.7609,Northern Europe
13644,Netherlands,51.7793,5.356,Western Europe
13645,Czech Republic,49.7204,15.6256,Central Europe
13646,Norway,60.4365,8.4898,Northern Europe
13647,Sweden,60.1644,18.4735,Northern Europe
13648,Germany,51.1023,9.9614,Central Europe
13649,Switzerland,46.7705,8.5208,Central Europe
13650,Denmark,56.7094,9.7041,Northern Europe
13651,Czech Republic,49.9623,15.8962,Central Europe
13652,France,46.7163,2.4689,Western Europe
13653,Austria,47.3295,14.3141,Central Europe
13654,United Kingdom,55.0678,-3.3619,Western Europe
13655,Denmark,56.3914,9.1003,Northern Europe
13656,Austria,47.6804,14.6834,Central Europe
13657,Poland,51.5742,19.3546,Central Europe
13658,Czech Republic,49.9366,15.6557,Central Europe
13659,Poland,51.887,19.2472,Central Europe
13660,Netherlands,52.2956,5.2121,Western Europe
13661,Switzerland,46.9795,7.8392,Central Europe
13662,Austria,47.0893,14.6446,Central Europe
13663,Belgium,50.0128,4.6805,Western Europe
13664,Germany,51.2371,10.7808,Central Europe
13665,Austria,47.765,14.8294,Central Europe
13666,Switzerland,46.4769,8.407,Central Europe
13667,Norway,60.9235,8.1983,Northern Europe
13668,Portugal,39.7215,-8.5158,Southern Europe
13669,Germany,51.4666,10.1123,Central Europe
13670,Poland,51.8927,19.633,Central Europe
13671,Germany,51.4411,10.327,Central Europe
13672,Spain,39.987,-3.8763,Southern Europe
13673,Germany,50.6868,10.5605,Central Europe
13674,Switzerland,47.0809,7.8887,Central Europe
13675,Norway,60.8454,8.7976,Northern Europe
13676,United Kingdom,55.0175,-3.8611,Western Europe
13677,United Kingdom,55.2555,-3.8182,Western Europe
